"approval_time","interval","inspection_cond","numPic","social_cond","broken","about","browser","chosen_idx","rt","kept","chosen","faceIdx","face","kept_idx","trialType","answer_type","itemNum","trial_category","samePos","gaze_target","include_exclude_repeat","trial_num","intervalNum","numPicN","gaze_trial","first.trial","correct","subid","block","include_good_rt","mean_acc_exp","correct_exposure","rt_exposure","answer_type_exposure"
"2016-07-23 21:10:34","Zero","long",4,"No-socialFirst","          There was no sound. I used her head gestures as a way to select the objects. ","          There was no sound on my end. I think that was on purpose. As were her head movements. ","Chrome",1,5064,"Novel83","Novel83",-1,"straight-ahead",1,"Same","participant_response",4,"exposure",0,NA,"include",13,0,4,"No-Gaze",FALSE,NA,263,"first","include",1,NA,5064,"participant_response"
"2016-07-23 21:10:34","Zero","long",4,"No-socialFirst","          There was no sound. I used her head gestures as a way to select the objects. ","          There was no sound on my end. I think that was on purpose. As were her head movements. ","Chrome",2,4289,"Novel42","Novel117",-1,"straight-ahead",3,"Switch","participant_response",5,"exposure",0,NA,"include",15,0,4,"No-Gaze",FALSE,NA,263,"first","include",1,NA,4289,"participant_response"
"2016-07-23 21:10:34","Zero","long",4,"No-socialFirst","          There was no sound. I used her head gestures as a way to select the objects. ","          There was no sound on my end. I think that was on purpose. As were her head movements. ","Chrome",1,5202,"Novel72","Novel72",-1,"straight-ahead",1,"Same","participant_response",6,"exposure",1,NA,"include",17,0,4,"No-Gaze",FALSE,NA,263,"first","include",1,NA,5202,"participant_response"
"2016-07-23 21:10:34","Zero","long",4,"No-socialFirst","          There was no sound. I used her head gestures as a way to select the objects. ","          There was no sound on my end. I think that was on purpose. As were her head movements. ","Chrome",1,2812,"Novel98","Novel19",-1,"straight-ahead",3,"Switch","participant_response",7,"exposure",1,NA,"include",19,0,4,"No-Gaze",FALSE,NA,263,"first","include",1,NA,2812,"participant_response"
"2016-07-23 21:10:34","Zero","long",4,"No-socialFirst","          There was no sound. I used her head gestures as a way to select the objects. ","          There was no sound on my end. I think that was on purpose. As were her head movements. ","Chrome",2,3061,"Novel104","Novel104",2,"down-left-4sec",2,"Same","participant_response",8,"exposure",0,"Novel104","include",21,0,4,"Gaze",FALSE,TRUE,263,"second","include",1,TRUE,3061,"participant_response"
"2016-07-23 21:10:34","Zero","long",4,"No-socialFirst","          There was no sound. I used her head gestures as a way to select the objects. ","          There was no sound on my end. I think that was on purpose. As were her head movements. ","Chrome",1,3230,"Novel9","Novel9",1,"up-right-4sec",1,"Same","participant_response",10,"exposure",1,"Novel9","include",25,0,4,"Gaze",FALSE,TRUE,263,"second","include",1,TRUE,3230,"participant_response"
"2016-07-23 21:10:34","Zero","long",4,"No-socialFirst","          There was no sound. I used her head gestures as a way to select the objects. ","          There was no sound on my end. I think that was on purpose. As were her head movements. ","Chrome",0,3185,"Novel78","Novel15",0,"up-left-4sec",3,"Switch","participant_response",11,"exposure",0,"Novel15","include",27,0,4,"Gaze",FALSE,TRUE,263,"second","include",1,TRUE,3185,"participant_response"
"2016-07-23 21:10:34","Zero","long",4,"No-socialFirst","          There was no sound. I used her head gestures as a way to select the objects. ","          There was no sound on my end. I think that was on purpose. As were her head movements. ","Chrome",3,2645,"Novel61","Novel65",3,"down-right-4sec",2,"Switch","participant_response",13,"exposure",0,"Novel65","include",31,0,4,"Gaze",FALSE,TRUE,263,"second","include",1,TRUE,2645,"participant_response"
"2016-07-23 21:10:34","Zero","long",4,"No-socialFirst","          There was no sound. I used her head gestures as a way to select the objects. ","          There was no sound on my end. I think that was on purpose. As were her head movements. ","Chrome",1,2881,"Novel108","Novel108",1,"up-right-4sec",1,"Same","participant_response",14,"exposure",1,"Novel108","include",33,0,4,"Gaze",FALSE,TRUE,263,"second","include",1,TRUE,2881,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",2,7407,"Novel99","Novel63",-1,"straight-ahead",2,"Switch","participant_response",0,"test",0,NA,"include",6,0,4,"No-Gaze",FALSE,FALSE,264,"first","include",0.75,NA,5840,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",1,5228,"Novel131","Novel131",-1,"straight-ahead",0,"Same","participant_response",1,"test",0,NA,"include",8,0,4,"No-Gaze",FALSE,TRUE,264,"first","include",0.75,NA,4926,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",2,3604,"Novel39","Novel39",-1,"straight-ahead",2,"Switch","participant_response",2,"test",1,NA,"include",10,0,4,"No-Gaze",FALSE,TRUE,264,"first","include",0.75,NA,6707,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",0,3206,"Novel97","Novel97",-1,"straight-ahead",2,"Same","participant_response",3,"test",0,NA,"include",12,0,4,"No-Gaze",FALSE,TRUE,264,"first","include",0.75,NA,5655,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",3,3991,"Novel140","Novel140",-1,"straight-ahead",1,"Switch","participant_response",4,"test",0,NA,"include",14,0,4,"No-Gaze",FALSE,TRUE,264,"first","include",0.75,NA,4883,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",1,3376,"Novel83","Novel83",-1,"straight-ahead",1,"Same","participant_response",5,"test",1,NA,"include",16,0,4,"No-Gaze",FALSE,TRUE,264,"first","include",0.75,NA,4709,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",1,4454,"Novel111","Novel98",-1,"straight-ahead",0,"Switch","participant_response",6,"test",1,NA,"include",18,0,4,"No-Gaze",FALSE,FALSE,264,"first","include",0.75,NA,4107,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",1,3159,"Novel114","Novel114",-1,"straight-ahead",1,"Same","participant_response",7,"test",1,NA,"include",20,0,4,"No-Gaze",FALSE,TRUE,264,"first","include",0.75,NA,5864,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",0,6160,"Novel91","Novel35",-1,"straight-ahead",3,"Switch","participant_response",8,"test",0,NA,"include",22,0,4,"Gaze",FALSE,FALSE,264,"second","include",0.75,TRUE,4044,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",3,3637,"Novel124","Novel124",-1,"straight-ahead",0,"Same","participant_response",9,"test",0,NA,"include",24,0,4,"Gaze",FALSE,TRUE,264,"second","include",0.75,TRUE,4155,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",0,3679,"Novel102","Novel81",-1,"straight-ahead",3,"Switch","participant_response",10,"test",1,NA,"include",26,0,4,"Gaze",FALSE,FALSE,264,"second","include",0.75,TRUE,4030,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",1,2965,"Novel57","Novel57",-1,"straight-ahead",2,"Same","participant_response",11,"test",0,NA,"include",28,0,4,"Gaze",FALSE,TRUE,264,"second","include",0.75,TRUE,4780,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",1,3189,"Novel33","Novel46",-1,"straight-ahead",1,"Switch","participant_response",12,"test",0,NA,"include",30,0,4,"Gaze",FALSE,FALSE,264,"second","include",0.75,TRUE,3540,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",0,3123,"Novel18","Novel132",-1,"straight-ahead",3,"Switch","participant_response",14,"test",1,NA,"include",34,0,4,"Gaze",FALSE,FALSE,264,"second","include",0.75,TRUE,3542,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",0,5840,"Novel99","Novel10",-1,"straight-ahead",2,"Switch","participant_response",0,"exposure",0,NA,"include",5,0,4,"No-Gaze",TRUE,NA,264,"first","include",0.75,NA,5840,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",0,4926,"Novel131","Novel131",-1,"straight-ahead",0,"Same","participant_response",1,"exposure",0,NA,"include",7,0,4,"No-Gaze",FALSE,NA,264,"first","include",0.75,NA,4926,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",3,6707,"Novel39","Novel85",-1,"straight-ahead",2,"Switch","participant_response",2,"exposure",1,NA,"include",9,0,4,"No-Gaze",FALSE,NA,264,"first","include",0.75,NA,6707,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",2,5655,"Novel97","Novel97",-1,"straight-ahead",2,"Same","participant_response",3,"exposure",0,NA,"include",11,0,4,"No-Gaze",FALSE,NA,264,"first","include",0.75,NA,5655,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",0,4883,"Novel140","Novel129",-1,"straight-ahead",1,"Switch","participant_response",4,"exposure",0,NA,"include",13,0,4,"No-Gaze",FALSE,NA,264,"first","include",0.75,NA,4883,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",1,4709,"Novel83","Novel83",-1,"straight-ahead",1,"Same","participant_response",5,"exposure",1,NA,"include",15,0,4,"No-Gaze",FALSE,NA,264,"first","include",0.75,NA,4709,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",2,4107,"Novel111","Novel52",-1,"straight-ahead",0,"Switch","participant_response",6,"exposure",1,NA,"include",17,0,4,"No-Gaze",FALSE,NA,264,"first","include",0.75,NA,4107,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",1,5864,"Novel114","Novel114",-1,"straight-ahead",1,"Same","participant_response",7,"exposure",1,NA,"include",19,0,4,"No-Gaze",FALSE,NA,264,"first","include",0.75,NA,5864,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",1,4044,"Novel91","Novel24",1,"up-right-4sec",3,"Switch","participant_response",8,"exposure",0,"Novel24","include",21,0,4,"Gaze",FALSE,TRUE,264,"second","include",0.75,TRUE,4044,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",0,4155,"Novel124","Novel124",0,"up-left-4sec",0,"Same","participant_response",9,"exposure",0,"Novel124","include",23,0,4,"Gaze",FALSE,TRUE,264,"second","include",0.75,TRUE,4155,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",2,4030,"Novel102","Novel112",2,"down-left-4sec",3,"Switch","participant_response",10,"exposure",1,"Novel112","include",25,0,4,"Gaze",FALSE,TRUE,264,"second","include",0.75,TRUE,4030,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",2,4780,"Novel57","Novel57",2,"down-left-4sec",2,"Same","participant_response",11,"exposure",0,"Novel57","include",27,0,4,"Gaze",FALSE,TRUE,264,"second","include",0.75,TRUE,4780,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",2,3540,"Novel33","Novel127",2,"down-left-4sec",1,"Switch","participant_response",12,"exposure",0,"Novel127","include",29,0,4,"Gaze",FALSE,TRUE,264,"second","include",0.75,TRUE,3540,"participant_response"
"2016-07-24 20:20:40","Zero","long",4,"No-socialFirst","          ","          I think it is attempting to see whether or not a person will follow non verbal indicators which may or may not be the item mentioned in the word. ","Chrome",2,3542,"Novel18","Novel134",2,"down-left-4sec",3,"Switch","participant_response",14,"exposure",1,"Novel134","include",33,0,4,"Gaze",FALSE,TRUE,264,"second","include",0.75,TRUE,3542,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",3,4698,"Novel119","Novel79",-1,"straight-ahead",3,"Switch","participant_response",0,"test",0,NA,"include",6,0,4,"Gaze",FALSE,FALSE,265,"first","include",1,TRUE,3907,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",3,3587,"Novel20","Novel20",-1,"straight-ahead",3,"Switch","participant_response",2,"test",1,NA,"include",10,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,3667,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",0,2962,"Novel24","Novel24",-1,"straight-ahead",2,"Same","participant_response",3,"test",0,NA,"include",12,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,3452,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",3,3276,"Novel126","Novel8",-1,"straight-ahead",1,"Switch","participant_response",6,"test",1,NA,"include",18,0,4,"Gaze",FALSE,FALSE,265,"first","include",1,TRUE,3492,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",1,3239,"Novel5","Novel5",-1,"straight-ahead",0,"Same","participant_response",7,"test",0,NA,"include",20,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,3929,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",1,3017,"Novel136","Novel136",-1,"straight-ahead",1,"Same","participant_response",9,"test",1,NA,"include",24,0,4,"No-Gaze",FALSE,TRUE,265,"second","include",1,NA,3486,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",0,2710,"Novel35","Novel35",-1,"straight-ahead",2,"Same","participant_response",11,"test",0,NA,"include",28,0,4,"No-Gaze",FALSE,TRUE,265,"second","include",1,NA,3532,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",3,2896,"Novel78","Novel39",-1,"straight-ahead",3,"Switch","participant_response",12,"test",0,NA,"include",30,0,4,"No-Gaze",FALSE,FALSE,265,"second","include",1,NA,2427,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",0,3158,"Novel55","Novel36",-1,"straight-ahead",3,"Switch","participant_response",14,"test",1,NA,"include",34,0,4,"No-Gaze",FALSE,FALSE,265,"second","include",1,NA,3251,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",2,3907,"Novel119","Novel82",2,"down-left-4sec",3,"Switch","participant_response",0,"exposure",0,"Novel82","include",5,0,4,"Gaze",TRUE,TRUE,265,"first","include",1,TRUE,3907,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",3,5982,"Novel47","Novel47",3,"down-right-4sec",3,"Same","timed_out",1,"exposure",1,"Novel47","include",7,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,5982,"timed_out"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",0,3667,"Novel20","Novel25",0,"up-left-4sec",3,"Switch","participant_response",2,"exposure",1,"Novel25","include",9,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,3667,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",2,3452,"Novel24","Novel24",2,"down-left-4sec",2,"Same","participant_response",3,"exposure",0,"Novel24","include",11,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,3452,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",0,3118,"Novel75","Novel132",0,"up-left-4sec",1,"Switch","participant_response",4,"exposure",0,"Novel132","include",13,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,3118,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",3,2880,"Novel81","Novel81",3,"down-right-4sec",3,"Same","participant_response",5,"exposure",1,"Novel81","include",15,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,2880,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",2,3492,"Novel126","Novel124",2,"down-left-4sec",1,"Switch","participant_response",6,"exposure",1,"Novel124","include",17,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,3492,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",0,3929,"Novel5","Novel5",0,"up-left-4sec",0,"Same","participant_response",7,"exposure",0,"Novel5","include",19,0,4,"Gaze",FALSE,TRUE,265,"first","include",1,TRUE,3929,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",1,3525,"Novel91","Novel115",-1,"straight-ahead",0,"Switch","participant_response",8,"exposure",0,NA,"include",21,0,4,"No-Gaze",FALSE,NA,265,"second","include",1,NA,3525,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",1,3486,"Novel136","Novel136",-1,"straight-ahead",1,"Same","participant_response",9,"exposure",1,NA,"include",23,0,4,"No-Gaze",FALSE,NA,265,"second","include",1,NA,3486,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",1,3341,"Novel45","Novel108",-1,"straight-ahead",2,"Switch","participant_response",10,"exposure",1,NA,"include",25,0,4,"No-Gaze",FALSE,NA,265,"second","include",1,NA,3341,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",2,3532,"Novel35","Novel35",-1,"straight-ahead",2,"Same","participant_response",11,"exposure",0,NA,"include",27,0,4,"No-Gaze",FALSE,NA,265,"second","include",1,NA,3532,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",3,3008,"Novel112","Novel112",-1,"straight-ahead",3,"Same","participant_response",13,"exposure",1,NA,"include",31,0,4,"No-Gaze",FALSE,NA,265,"second","include",1,NA,3008,"participant_response"
"2016-07-23 19:26:35","Zero","short",4,"SocialFirst","it was fun          ","i have no idea","Chrome",2,3251,"Novel55","Novel57",-1,"straight-ahead",3,"Switch","participant_response",14,"exposure",1,NA,"include",33,0,4,"No-Gaze",FALSE,NA,265,"second","include",1,NA,3251,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",0,4310,"Novel9","Novel9",-1,"straight-ahead",0,"Switch","participant_response",1,"test",1,NA,"include",10,3,4,"No-Gaze",FALSE,TRUE,266,"first","include",0.875,NA,4799,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,4970,"Novel64","Novel64",-1,"straight-ahead",3,"Same","participant_response",2,"test",1,NA,"include",11,3,4,"No-Gaze",FALSE,TRUE,266,"first","include",0.875,NA,5031,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",2,4917,"Novel82","Novel29",-1,"straight-ahead",2,"Switch","participant_response",3,"test",0,NA,"include",12,3,4,"No-Gaze",FALSE,FALSE,266,"first","include",0.875,NA,4457,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,4163,"Novel85","Novel110",-1,"straight-ahead",3,"Same","participant_response",4,"test",0,NA,"include",17,3,4,"No-Gaze",FALSE,FALSE,266,"first","include",0.875,NA,4805,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",0,5092,"Novel25","Novel30",-1,"straight-ahead",3,"Switch","participant_response",5,"test",0,NA,"include",18,3,4,"No-Gaze",FALSE,FALSE,266,"first","include",0.875,NA,4871,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",2,3744,"Novel130","Novel105",-1,"straight-ahead",2,"Same","participant_response",6,"test",0,NA,"include",19,3,4,"No-Gaze",FALSE,FALSE,266,"first","include",0.875,NA,4712,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,4191,"Novel124","Novel19",-1,"straight-ahead",2,"Switch","participant_response",7,"test",1,NA,"include",20,3,4,"No-Gaze",FALSE,FALSE,266,"first","include",0.875,NA,4349,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,4792,"Novel129","Novel111",-1,"straight-ahead",0,"Same","participant_response",8,"test",1,NA,"include",25,3,4,"Gaze",FALSE,FALSE,266,"second","include",0.875,TRUE,4780,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",0,4041,"Novel73","Novel34",-1,"straight-ahead",1,"Switch","participant_response",9,"test",1,NA,"include",26,3,4,"Gaze",FALSE,FALSE,266,"second","include",0.875,TRUE,3433,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",2,4385,"Novel68","Novel75",-1,"straight-ahead",1,"Same","participant_response",10,"test",1,NA,"include",27,3,4,"Gaze",FALSE,FALSE,266,"second","include",0.875,TRUE,2592,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",1,4371,"Novel126","Novel83",-1,"straight-ahead",0,"Switch","participant_response",11,"test",0,NA,"include",28,3,4,"Gaze",FALSE,FALSE,266,"second","include",0.875,TRUE,3330,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",1,4198,"Novel106","Novel2",-1,"straight-ahead",0,"Switch","participant_response",13,"test",0,NA,"include",34,3,4,"Gaze",FALSE,FALSE,266,"second","include",0.875,TRUE,3407,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,3947,"Novel10","Novel80",-1,"straight-ahead",1,"Same","participant_response",14,"test",0,NA,"include",35,3,4,"Gaze",FALSE,FALSE,266,"second","include",0.875,TRUE,2751,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,4859,"Novel88","Novel88",-1,"straight-ahead",3,"Switch","participant_response",15,"test",1,NA,"include",36,3,4,"Gaze",FALSE,TRUE,266,"second","include",0.875,TRUE,3451,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,5788,"Novel99","Novel99",-1,"straight-ahead",3,"Same","timed_out",0,"exposure",1,NA,"include",5,3,4,"No-Gaze",FALSE,NA,266,"first","include",0.875,NA,5788,"timed_out"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,4799,"Novel9","Novel46",-1,"straight-ahead",0,"Switch","participant_response",1,"exposure",1,NA,"include",6,3,4,"No-Gaze",FALSE,NA,266,"first","include",0.875,NA,4799,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,5031,"Novel64","Novel64",-1,"straight-ahead",3,"Same","participant_response",2,"exposure",1,NA,"include",7,3,4,"No-Gaze",FALSE,NA,266,"first","include",0.875,NA,5031,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",0,4457,"Novel82","Novel78",-1,"straight-ahead",2,"Switch","participant_response",3,"exposure",0,NA,"include",8,3,4,"No-Gaze",FALSE,NA,266,"first","include",0.875,NA,4457,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,4805,"Novel85","Novel85",-1,"straight-ahead",3,"Same","participant_response",4,"exposure",0,NA,"include",13,3,4,"No-Gaze",FALSE,NA,266,"first","include",0.875,NA,4805,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",1,4871,"Novel25","Novel101",-1,"straight-ahead",3,"Switch","participant_response",5,"exposure",0,NA,"include",14,3,4,"No-Gaze",FALSE,NA,266,"first","include",0.875,NA,4871,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",2,4712,"Novel130","Novel130",-1,"straight-ahead",2,"Same","participant_response",6,"exposure",0,NA,"include",15,3,4,"No-Gaze",FALSE,NA,266,"first","include",0.875,NA,4712,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",3,4349,"Novel124","Novel92",-1,"straight-ahead",2,"Switch","participant_response",7,"exposure",1,NA,"include",16,3,4,"No-Gaze",FALSE,NA,266,"first","include",0.875,NA,4349,"participant_response"
"2016-07-23 22:20:46","Three","short",4,"No-socialFirst","Nope!","I haven't the slightest clue.","Chrome",0,4780,"Novel129","Novel129",0,"up-left-4sec",0,"Same","participant_response",8,"exposure",1,"Novel129","include",21,3,4,"Gaze",FALSE,TRUE,266,"second","include",0.875,TRUE,4780,"participant_response"
